id,state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge
4458,WY,81,415, 367-8066, no, no,0,165.2,109,28.08,170.6,96,14.5,205,74,9.23,9.9,4,2.67
4459,KY,53,510, 340-9715, no, no,0,171.5,75,29.16,224.5,111,19.08,187.4,84,8.43,9.7,6,2.62
4460,AR,72,415, 388-7231, no, yes,27,111.7,68,18.99,252.8,106,21.49,255.5,109,11.5,7.8,4,2.11
4461,OR,100,510, 413-1858, no, no,0,152.7,98,25.96,212.4,73,18.05,264.5,90,11.9,7.9,3,2.13
4464,LA,103,415, 356-5066, no, no,0,222.9,129,37.89,205,87,17.43,141.3,99,6.36,9.9,2,2.67
4465,RI,87,415, 375-8229, no, no,0,210.7,46,35.82,215.6,116,18.33,170.4,79,7.67,13.2,3,3.56
4466,MD,116,408, 342-7953, no, no,0,254.6,107,43.28,249.4,89,21.2,229.6,77,10.33,9,18,2.43
4468,TN,93,408, 396-3138, no, no,0,172.3,135,29.29,318.7,95,27.09,131.5,104,5.92,11.5,4,3.11
4470,GA,130,415, 412-6048, no, no,0,211.4,91,35.94,191,62,16.24,207.3,109,9.33,11.6,3,3.13
4471,KS,121,408, 390-1385, yes, no,0,175.9,87,29.9,225.3,114,19.15,156.2,113,7.03,10.4,3,2.81
4472,HI,47,510, 376-9305, yes, no,0,135,108,22.95,176.3,111,14.99,144.6,96,6.51,10.5,1,2.84
4477,KS,70,415, 331-5650, no, no,0,325.5,128,55.34,300.3,105,25.53,199.8,93,8.99,5.7,7,1.54
4480,MS,115,415, 390-2848, no, no,0,182.1,97,30.96,231.1,76,19.64,246.2,103,11.08,15,2,4.05
4481,NY,114,408, 358-8220, no, no,0,139.8,152,23.77,215.9,76,18.35,96.9,111,4.36,7.9,10,2.13
4483,DE,79,415, 411-1626, no, yes,31,173.2,98,29.44,149.5,123,12.71,245.7,91,11.06,11.5,7,3.11
4485,NE,112,415, 333-4239, yes, no,0,195.7,123,33.27,141.9,124,12.06,136.4,72,6.14,7.9,6,2.13
4486,HI,57,415, 331-6403, no, no,0,214,100,36.38,209.9,80,17.84,105.1,112,4.73,11.3,1,3.05
4487,NM,143,415, 374-8632, no, no,0,271.7,67,46.19,189.1,155,16.07,101.1,55,4.55,17.2,5,4.64
4488,UT,107,510, 413-7537, no, no,0,257.7,98,43.81,156.5,84,13.3,104.4,123,4.7,9.8,3,2.65
4489,MD,103,415, 385-1733, yes, no,0,133.2,90,22.64,236.8,70,20.13,214.1,120,9.63,12.5,2,3.38
4490,IA,157,415, 354-7711, no, no,0,248.7,113,42.28,251.8,79,21.4,262.7,46,11.82,7.5,3,2.03
4491,KY,120,408, 390-4127, no, no,0,180.8,93,30.74,190.1,82,16.16,192.3,66,8.65,10.5,7,2.84
4493,NM,136,408, 394-2576, no, no,0,276.3,94,46.97,226,125,19.21,221.4,87,9.96,7.2,1,1.94
4496,VT,93,415, 338-2813, no, yes,37,230.4,95,39.17,155.5,89,13.22,179,90,8.06,10.4,9,2.81
4498,CA,96,415, 364-9028, no, no,0,183.9,88,31.26,109.2,86,9.28,190.2,78,8.56,16.6,7,4.48
4501,NM,116,510, 420-4140, no, no,0,179,81,30.43,200,116,17,168.6,74,7.59,15.8,7,4.27
4502,MN,96,408, 381-5641, yes, no,0,188.8,119,32.1,216.9,100,18.44,208.5,116,9.38,5.8,3,1.57
4504,IA,105,408, 416-7924, yes, yes,31,172.5,103,29.33,113.6,102,9.66,261.6,104,11.77,10.8,4,2.92
4505,AL,123,415, 406-8380, no, no,0,132.6,100,22.54,198.8,102,16.9,168.9,105,7.6,0,0,0
4507,NJ,107,510, 330-9351, no, no,0,156.3,75,26.57,215.3,93,18.3,118.2,115,5.32,8.8,2,2.38
4509,VT,115,415, 378-8317, no, no,0,202.1,95,34.36,231.6,89,19.69,214.6,165,9.66,13.1,7,3.54
4510,TN,128,510, 331-6243, no, yes,40,272.2,112,46.27,239.9,111,20.39,257.3,124,11.58,11.6,2,3.13
4512,CO,90,415, 378-1408, no, no,0,207.6,82,35.29,193.3,105,16.43,149.7,68,6.74,11.2,6,3.02
4513,KY,22,415, 349-6158, no, no,0,222.9,97,37.89,172.6,91,14.67,187.6,99,8.44,10.1,3,2.73
4517,NV,87,408, 407-8683, no, yes,48,178.8,91,30.4,246.8,106,20.98,262.4,119,11.81,9,8,2.43
4518,VA,126,415, 405-7948, no, yes,24,197.3,82,33.54,167.6,51,14.25,222,89,9.99,7.4,3,2
4519,NY,61,415, 396-2646, no, yes,36,233.9,97,39.76,175.6,133,14.93,177,83,7.97,9.5,4,2.57
4522,SC,89,415, 403-3235, no, no,0,159.4,126,27.1,207,108,17.6,141.6,121,6.37,11.1,4,3
4523,IL,71,415, 409-2788, no, no,0,112.1,122,19.06,157.9,86,13.42,271.6,104,12.22,11.1,5,3
4524,NE,166,415, 359-1645, no, no,0,238.6,117,40.56,242.8,73,20.64,203.3,130,9.15,10,8,2.7
4525,AK,146,510, 405-1184, yes, no,0,163.5,85,27.8,224.8,149,19.11,253.1,116,11.39,9.8,4,2.65
4526,TN,90,408, 399-4204, yes, no,0,127.2,94,21.62,221.1,108,18.79,110.7,106,4.98,11.2,3,3.02
4527,NM,59,408, 401-3749, no, no,0,145.8,95,24.79,228.3,81,19.41,247.5,87,11.14,9.6,5,2.59
4531,IL,143,415, 381-7815, no, yes,26,119.6,133,20.33,247,136,21,227.3,54,10.23,13,3,3.51
4532,MN,162,408, 400-8640, no, no,0,221.9,66,37.72,112.7,109,9.58,176.5,141,7.94,10.7,6,2.89
4533,HI,56,415, 414-1854, no, no,0,158.2,85,26.89,197.9,91,16.82,159.9,133,7.2,7.7,7,2.08
4534,DC,105,510, 404-2850, no, no,0,193.2,139,32.84,260.3,104,22.13,226.4,133,10.19,7.8,2,2.11
4535,ID,73,510, 411-2117, no, yes,33,217.7,108,37.01,245.7,106,20.88,242.9,100,10.93,8.8,6,2.38
4536,NC,54,408, 374-1411, no, no,0,199.8,94,33.97,308,112,26.18,162.6,99,7.32,10.1,4,2.73
4537,AL,98,510, 410-4156, no, no,0,171.9,77,29.22,235.3,90,20,140.3,125,6.31,14.6,4,3.94
4538,OR,100,415, 388-6108, no, yes,31,67.7,67,11.51,147.1,116,12.5,288.3,103,12.97,12.3,2,3.32
4539,IL,107,408, 354-3963, no, no,0,228.2,90,38.79,214.2,123,18.21,183.1,79,8.24,10.5,4,2.84
4541,MN,49,415, 340-3837, no, no,0,171.5,86,29.16,188.8,85,16.05,155.1,82,6.98,8.5,2,2.3
4543,VT,109,415, 387-2956, no, no,0,134.3,99,22.83,203.9,103,17.33,297.7,91,13.4,7.6,2,2.05
4544,IL,109,510, 347-5734, no, no,0,117.8,64,20.03,216.2,84,18.38,148.4,59,6.68,10.9,5,2.94
4545,KS,39,408, 352-8833, no, no,0,181.2,71,30.8,344.9,108,29.32,213.6,145,9.61,12.1,2,3.27
4548,MT,113,415, 369-4991, no, no,0,283.9,98,48.26,137.1,91,11.65,159,110,7.15,11.3,5,3.05
4550,NJ,94,415, 419-2228, no, no,0,145.4,92,24.72,172.8,103,14.69,183.9,43,8.28,9.3,3,2.51
4552,VT,90,415, 398-9791, no, no,0,192.6,129,32.74,191.6,100,16.29,203.1,105,9.14,11.4,2,3.08
4553,AL,48,408, 377-8635, no, no,0,52,60,8.84,132,79,11.22,185.8,85,8.36,12.3,2,3.32
4554,DE,122,415, 354-1754, no, yes,30,237.7,94,40.41,154.7,91,13.15,223.1,98,10.04,9.5,3,2.57
4555,WV,123,408, 387-5133, no, yes,31,203.6,108,34.61,156.9,112,13.34,236.2,114,10.63,12,5,3.24
4557,PA,43,408, 413-6203, no, no,0,212.5,88,36.13,274.1,145,23.3,194.6,52,8.76,8.6,6,2.32
4559,NH,170,415, 391-6449, no, no,0,222.8,82,37.88,148.2,105,12.6,231.1,75,10.4,13.3,5,3.59
4560,KY,129,415, 335-2410, no, no,0,207.7,75,35.31,191.3,116,16.26,226.7,98,10.2,11.6,6,3.13
4563,NM,42,415, 389-2130, no, no,0,137.9,160,23.44,234.9,107,19.97,166.6,70,7.5,14.3,3,3.86
4565,TX,145,510, 401-1455, no, no,0,158.8,120,27,352.1,145,29.93,177.6,140,7.99,6.2,6,1.67
4567,WA,105,415, 417-1397, no, no,0,132.3,105,22.49,144.5,89,12.28,195.5,127,8.8,5.4,3,1.46
4568,MN,90,408, 383-6332, no, yes,32,276.6,76,47.02,138.3,90,11.76,279.6,88,12.58,6.8,3,1.84
4569,NJ,124,415, 338-5344, no, no,0,108.2,92,18.39,214.3,83,18.22,185.5,155,8.35,13.2,11,3.56
4570,NH,82,408, 333-6486, no, no,0,156,94,26.52,295.6,118,25.13,196.9,84,8.86,14.3,3,3.86
4571,VT,76,408, 371-6274, no, no,0,208.5,124,35.45,173,117,14.71,221.1,95,9.95,9.8,3,2.65
4572,NH,98,415, 381-9931, no, no,0,243.4,88,41.38,147.1,155,12.5,156.4,80,7.04,9.7,4,2.62
4573,MD,80,510, 387-2084, yes, no,0,275.4,89,46.82,186.7,66,15.87,201.3,87,9.06,9.4,2,2.54
4575,SC,137,510, 368-4510, no, no,0,109.8,112,18.67,223.5,88,19,247.5,96,11.14,17.8,2,4.81
4576,AR,87,510, 350-8219, no, no,0,120.5,99,20.49,210,81,17.85,224.7,141,10.11,8.6,2,2.32
4579,AR,116,408, 345-3199, no, no,0,85.8,88,14.59,115.8,112,9.84,195.9,91,8.82,11,2,2.97
4581,TX,149,510, 351-1816, no, no,0,221.4,95,37.64,198.7,63,16.89,106.2,70,4.78,10,3,2.7
4582,TX,108,415, 416-3576, no, no,0,133.1,52,22.63,256.3,103,21.79,247.2,118,11.12,11.9,3,3.21
4583,PA,25,415, 378-6684, no, no,0,195.2,77,33.18,193.4,81,16.44,231.8,59,10.43,12.2,4,3.29
4585,WY,25,408, 390-1597, no, no,0,199.2,80,33.86,123.2,84,10.47,82.3,77,3.7,9.6,4,2.59
4588,RI,106,415, 371-7947, no, no,0,155.9,90,26.5,198,101,16.83,189.1,95,8.51,8,2,2.16
4589,LA,81,415, 376-5968, no, yes,43,102.4,102,17.41,225.3,104,19.15,182.3,97,8.2,7.1,5,1.92
4592,DE,87,415, 396-7652, no, yes,28,202.7,124,34.46,248.9,98,21.16,184.7,50,8.31,14.7,6,3.97
4595,WI,41,408, 416-6596, yes, yes,31,278.1,86,47.28,268.1,103,22.79,241.5,77,10.87,11.3,4,3.05
4596,VT,122,408, 348-3424, no, no,0,128.3,89,21.81,237.7,62,20.2,166.6,128,7.5,11.2,5,3.02
4597,MA,92,408, 336-2113, no, yes,21,227.8,107,38.73,156.4,70,13.29,259.7,72,11.69,12.4,3,3.35
4598,OR,65,408, 393-8963, yes, no,0,54.8,74,9.32,239.8,93,20.38,214.4,91,9.65,13.4,5,3.62
4599,MA,57,415, 407-1491, no, yes,24,140.2,102,23.83,170.1,107,14.46,143.7,102,6.47,14,1,3.78
4600,MT,127,408, 342-6864, no, no,0,271.2,110,46.1,213.5,80,18.15,201.8,102,9.08,13.2,4,3.56
4601,AK,121,415, 378-5140, no, no,0,180,116,30.6,196.4,112,16.69,280.3,95,12.61,10.1,5,2.73
4602,MS,117,415, 414-8045, no, no,0,189.8,122,32.27,235.6,94,20.03,270.8,120,12.19,12.7,2,3.43
4604,VA,162,510, 348-6199, no, no,0,103.3,93,17.56,210.6,87,17.9,187.2,118,8.42,11.4,6,3.08
4607,WV,176,415, 416-9174, no, no,0,162.6,97,27.64,227.8,107,19.36,218.8,92,9.85,11.3,4,3.05
4608,MN,76,415, 377-6340, no, no,0,168.4,74,28.63,161,83,13.69,147.4,117,6.63,8,4,2.16
4610,RI,128,510, 374-4186, no, no,0,212.4,118,36.11,148.6,108,12.63,214.8,98,9.67,9.8,5,2.65
4612,HI,90,408, 342-3593, no, no,0,193.8,90,32.95,206.6,98,17.56,153.3,120,6.9,10.1,9,2.73
4614,NM,177,408, 343-6820, no, yes,29,189,91,32.13,303.1,96,25.76,163.6,116,7.36,15.7,1,4.24
4615,VT,67,408, 338-4794, no, yes,33,127.5,126,21.68,296.1,129,25.17,200.9,91,9.04,13,3,3.51
4616,MI,98,415, 355-8388, no, yes,23,168.9,98,28.71,226.3,117,19.24,165.5,96,7.45,14.3,3,3.86
4617,IN,140,415, 409-6884, no, no,0,204.7,100,34.8,126.8,107,10.78,202.8,115,9.13,12.1,4,3.27
4618,OH,43,510, 340-4599, no, no,0,203.5,125,34.6,116.4,92,9.89,184.4,118,8.3,13.6,5,3.67
4619,KY,133,415, 419-8830, no, no,0,226.8,87,38.56,127.9,93,10.87,160.1,89,7.2,9.2,3,2.48
4621,KY,86,408, 378-4742, no, no,0,139.1,95,23.65,146.2,82,12.43,186.8,120,8.41,11.8,5,3.19
4622,WY,117,408, 379-6150, no, no,0,150.5,121,25.59,345.1,132,29.33,183.9,97,8.28,8.3,2,2.24
4625,MN,178,510, 373-2387, no, no,0,225.4,104,38.32,110.7,90,9.41,134.1,109,6.03,15.3,5,4.13
4626,FL,95,408, 392-4556, no, yes,45,116.4,115,19.79,283.7,123,24.11,285.2,103,12.83,12.8,4,3.46
4627,CA,85,415, 353-1300, no, no,0,195.7,104,33.27,182.9,121,15.55,324.7,110,14.61,8.6,9,2.32
4628,KY,81,510, 339-7623, no, no,0,79.4,99,13.5,144.7,90,12.3,204.7,114,9.21,9.1,5,2.46
4630,VT,217,510, 405-4441, no, no,0,99.7,74,16.95,183.1,97,15.56,220.3,73,9.91,14.4,4,3.89
4631,MD,79,415, 396-9684, no, no,0,213.4,107,36.28,176.2,82,14.98,180.1,125,8.1,7.9,4,2.13
4632,CT,15,415, 397-3854, no, no,0,185.1,103,31.47,193.8,148,16.47,305.2,79,13.73,13.2,6,3.56
4635,CO,102,415, 337-1017, yes, no,0,78.4,117,13.33,214.7,113,18.25,119.5,75,5.38,7.2,5,1.94
4638,KY,105,415, 381-7440, no, no,0,181.3,134,30.82,136,84,11.56,271.2,122,12.2,10.3,3,2.78
4639,MO,38,510, 371-9388, no, no,0,281.1,113,47.79,236.1,82,20.07,230.1,60,10.35,10.9,3,2.94
4640,CA,91,510, 330-9102, no, no,0,172.5,56,29.33,276.5,70,23.5,180.9,90,8.14,6.9,2,1.86
4641,CT,110,415, 399-1377, no, no,0,251.3,91,42.72,207.2,95,17.61,249,70,11.21,12.9,2,3.48
4643,RI,79,415, 395-5549, no, yes,30,148,96,25.16,149.6,128,12.72,220.3,99,9.91,9.7,5,2.62
4645,WV,44,510, 411-4797, no, no,0,238.3,83,40.51,193.7,112,16.46,167.7,79,7.55,9.4,6,2.54
4647,WI,104,510, 385-8301, no, yes,15,124.7,99,21.2,188.3,108,16.01,208.6,95,9.39,8,3,2.16
4649,RI,60,408, 378-7171, no, no,0,194.2,107,33.01,174,107,14.79,89.3,83,4.02,11.2,2,3.02
4650,AR,138,408, 337-5390, no, yes,33,214.9,91,36.53,288.7,97,24.54,262.7,64,11.82,8.1,2,2.19
4651,NM,89,408, 413-8297, no, no,0,269.8,94,45.87,227,125,19.3,212.2,135,9.55,4.7,6,1.27
4653,NM,69,415, 336-7762, no, no,0,111.3,110,18.92,226.8,107,19.28,187.6,66,8.44,10.2,12,2.75
4654,AZ,106,408, 385-8758, no, no,0,273.8,120,46.55,149.3,104,12.69,193.9,127,8.73,11.2,3,3.02
4656,OK,174,408, 396-8663, no, no,0,178,49,30.26,141.5,83,12.03,265.1,114,11.93,6.2,5,1.67
4657,SC,127,510, 400-6520, no, yes,33,180.5,94,30.69,241.9,107,20.56,225.4,113,10.14,7.4,2,2
4658,WY,2,415, 344-7508, no, yes,27,141.7,125,24.09,160.7,136,13.66,170.3,81,7.66,9.3,2,2.51
4660,CT,34,510, 389-8812, no, yes,26,193.4,91,32.88,198.3,94,16.86,257.2,94,11.57,9.5,5,2.57
4663,IL,65,415, 396-6712, no, no,0,180.3,84,30.65,199.9,129,16.99,280.1,62,12.6,12.1,1,3.27
4664,LA,51,510, 330-2627, no, yes,24,179.2,76,30.46,253.3,64,21.53,196.5,108,8.84,15.1,3,4.08
4665,WA,64,510, 392-8252, no, no,0,50.6,91,8.6,308.9,78,26.26,255.4,114,11.49,13.7,5,3.7
4666,MD,117,415, 379-8315, no, no,0,223.7,73,38.03,205.2,69,17.44,282.9,51,12.73,11.1,1,3
4667,KY,38,415, 369-9280, no, no,0,220.5,110,37.49,180.8,114,15.37,156.5,102,7.04,5.6,7,1.51
4668,DC,112,415, 420-1296, yes, no,0,217.6,110,36.99,195.7,105,16.63,178.8,106,8.05,10.4,8,2.81
4672,WI,67,415, 333-7221, no, no,0,166.6,102,28.32,226.3,110,19.24,147.2,121,6.62,9.1,6,2.46
4673,UT,43,510, 391-6973, no, yes,24,207,109,35.19,181.7,100,15.44,148.7,111,6.69,5.7,6,1.54
4675,GA,99,510, 389-3992, no, no,0,214.9,103,36.53,218.4,121,18.56,272.6,110,12.27,9.6,3,2.59
4677,IA,200,415, 371-7406, yes, yes,29,92.2,95,15.67,200,101,17,119.1,99,5.36,5.7,1,1.54
4679,WA,143,415, 419-8947, no, no,0,211.4,94,35.94,184.5,89,15.68,243.2,108,10.94,5.5,5,1.49
4680,AR,71,415, 386-8678, no, yes,27,151.2,118,25.7,228,82,19.38,169.8,113,7.64,5.6,17,1.51
4682,NC,172,415, 369-5327, no, no,0,136,90,23.12,184,89,15.64,137.5,48,6.19,5.5,3,1.49
4683,NH,97,415, 402-4898, no, no,0,87.1,110,14.81,202.1,110,17.18,137.9,89,6.21,14.4,4,3.89
4684,WY,120,408, 422-3701, no, no,0,169,87,28.73,111.1,93,9.44,118.7,102,5.34,12.2,3,3.29
4685,MO,83,415, 342-5610, no, no,0,196.7,117,33.44,272,89,23.12,199.9,62,9,10.1,11,2.73
4688,MA,97,510, 392-4026, yes, no,0,272.8,60,46.38,216.5,113,18.4,245.1,67,11.03,6.1,8,1.65
4689,ME,53,510, 386-4495, no, yes,22,174.8,110,29.72,191.4,104,16.27,119.5,103,5.38,12,2,3.24
4690,MO,87,415, 373-3185, yes, no,0,128.9,71,21.91,281.9,91,23.96,209.1,100,9.41,9.9,4,2.67
4691,MN,138,510, 369-9169, no, no,0,54.8,123,9.32,147.5,76,12.54,173.6,119,7.81,11.5,1,3.11
4692,NE,136,415, 378-3392, no, no,0,259,105,44.03,166.9,125,14.19,255.1,107,11.48,11.1,3,3
4695,IA,84,415, 345-9530, no, no,0,169.9,96,28.88,190.3,103,16.18,188,82,8.46,8.6,2,2.32
4696,ME,157,408, 354-1588, no, yes,27,201.4,85,34.24,101.3,60,8.61,258.5,113,11.63,11.9,5,3.21
4697,VT,74,415, 338-3265, no, yes,24,124.2,146,21.11,266.2,84,22.63,156.7,108,7.05,11.5,6,3.11
4698,MA,66,408, 357-1685, no, no,0,128.2,109,21.79,274.5,112,23.33,211,90,9.49,8.1,4,2.19
4700,WA,136,415, 346-4638, no, yes,24,243.3,107,41.36,226.8,111,19.28,138.5,117,6.23,11,4,2.97
4701,IN,75,510, 358-4536, no, yes,17,200.7,107,34.12,212.5,109,18.06,204,136,9.18,12.9,3,3.48
4702,MN,59,415, 408-3215, no, no,0,231.4,93,39.34,168,92,14.28,257.2,124,11.57,11.4,5,3.08
4703,OR,45,415, 401-5654, no, yes,32,235,85,39.95,240.5,101,20.44,147.1,88,6.62,7.7,3,2.08
4704,WV,48,408, 416-9329, no, no,0,237.5,117,40.38,211.1,114,17.94,163.9,114,7.38,9.7,3,2.62
4705,MO,16,510, 369-8569, no, no,0,228.3,80,38.81,130.9,75,11.13,156.7,98,7.05,8.4,9,2.27
4707,ME,108,510, 393-8065, no, yes,48,185.6,125,31.55,224.6,125,19.09,284.7,87,12.81,6.9,3,1.86
4709,OR,91,408, 397-9729, no, no,0,240.8,105,40.94,192.8,93,16.39,253.4,69,11.4,7.6,3,2.05
4710,RI,105,408, 393-9679, no, no,0,104.2,75,17.71,272.9,91,23.2,187.2,107,8.42,9.2,2,2.48
4711,KY,122,415, 345-4482, no, no,0,273.8,94,46.55,237.1,131,20.15,295.9,89,13.32,10.4,2,2.81
4713,KY,129,415, 405-3504, no, no,0,130.2,94,22.13,195.2,126,16.59,195.5,68,8.8,7.6,5,2.05
4714,UT,118,408, 390-5776, yes, yes,52,123.7,114,21.03,133.2,137,11.32,191.8,102,8.63,7.9,3,2.13
4715,AL,152,408, 389-4585, no, no,0,142.8,106,24.28,230.5,87,19.59,212.8,74,9.58,7.2,8,1.94
4717,AZ,57,415, 369-1521, no, yes,25,182.4,92,31.01,214.7,104,18.25,174.4,110,7.85,10.1,2,2.73
4718,SD,60,408, 410-2570, no, yes,43,179.9,100,30.58,245.1,71,20.83,225.7,114,10.16,11.4,4,3.08
4721,CO,84,415, 397-5715, no, no,0,148.8,89,25.3,189.8,93,16.13,147.6,73,6.64,6.3,2,1.7
4722,AL,166,415, 405-6013, yes, no,0,191.3,120,32.52,167.3,88,14.22,162.9,110,7.33,10.2,2,2.75
4724,AZ,116,415, 422-7769, yes, no,0,191.7,97,32.59,176.2,127,14.98,103.9,96,4.68,4.9,4,1.32
4725,OK,51,415, 342-8290, no, no,0,86.4,102,14.69,202.1,113,17.18,113,84,5.09,11.9,6,3.21
4726,CT,161,510, 352-4586, no, no,0,151.2,89,25.7,228.4,117,19.41,169.3,107,7.62,9.3,2,2.51
4727,MT,39,415, 367-7186, no, no,0,196.2,105,33.35,306.8,111,26.08,201.5,110,9.07,6.9,11,1.86
4728,AR,130,415, 365-2713, no, no,0,182.1,136,30.96,204.2,99,17.36,355.1,135,15.98,12,7,3.24
4729,AR,42,510, 377-6009, no, no,0,155.1,110,26.37,160.8,109,13.67,237.4,115,10.68,11.3,2,3.05
4731,AZ,127,415, 386-1232, no, yes,29,136.1,146,23.14,302.6,105,25.72,163.1,116,7.34,18.5,2,5
4732,UT,34,415, 397-9547, no, yes,33,284.3,115,48.33,204.8,125,17.41,143,83,6.44,3.5,4,0.95
4733,MI,116,415, 368-2580, no, no,0,199.7,76,33.95,98.5,104,8.37,220.1,108,9.9,13.7,6,3.7
4734,SD,158,415, 402-2974, no, no,0,98.2,87,16.69,198.3,71,16.86,246,99,11.07,13,5,3.51
4735,PA,86,415, 340-7792, no, yes,23,247.6,65,42.09,255.7,104,21.73,150,138,6.75,7.3,5,1.97
4737,MN,78,415, 390-8352, no, no,0,241.3,113,41.02,146.6,97,12.46,129,131,5.81,11.8,6,3.19
4738,MD,137,510, 412-1996, no, no,0,111.8,106,19.01,281.9,89,23.96,233,93,10.49,11.5,4,3.11
4739,IN,84,408, 350-9459, no, no,0,163.7,123,27.83,175,93,14.88,194,115,8.73,8,5,2.16
4740,KS,132,415, 422-3465, no, no,0,164,112,27.88,243.6,80,20.71,155.5,122,7,10.2,4,2.75
4741,CA,126,415, 351-3505, no, no,0,97,96,16.49,213.1,79,18.11,322.2,79,14.5,10.8,3,2.92
4745,ID,43,415, 380-4273, no, no,0,253.6,110,43.11,253.3,92,21.53,161.3,103,7.26,10.2,3,2.75
4747,CA,65,408, 360-8224, no, no,0,182.5,58,31.03,201.9,93,17.16,189.1,97,8.51,8.6,5,2.32
4748,MD,79,415, 390-7408, no, no,0,81.2,91,13.8,215.7,126,18.33,245.9,85,11.07,10.9,4,2.94
4749,MD,76,415, 404-8841, no, no,0,179.1,110,30.45,157.2,81,13.36,240,109,10.8,6.5,3,1.76
4750,NE,124,415, 416-3550, no, no,0,182.7,98,31.06,197.2,93,16.76,220.6,105,9.93,8.1,4,2.19
4751,AL,98,408, 392-5428, no, no,0,207,94,35.19,256.3,64,21.79,137.6,60,6.19,10.4,4,2.81
4752,WV,142,415, 354-8345, no, no,0,243.4,76,41.38,161.4,102,13.72,120.5,105,5.42,10,5,2.7
4754,IN,84,510, 406-4649, no, no,0,233.9,76,39.76,153.2,96,13.02,228,82,10.26,12.8,5,3.46
4755,NE,200,408, 396-5467, no, no,0,195.4,71,33.22,249.4,96,21.2,233.1,132,10.49,12.9,2,3.48
4756,OK,17,408, 375-7203, no, no,0,180.4,121,30.67,228.5,111,19.42,199.5,99,8.98,14.8,5,4
4757,GA,84,415, 364-8533, no, no,0,172.3,92,29.29,224.2,96,19.06,223.4,100,10.05,9.7,1,2.62
4758,NE,67,408, 375-6587, no, no,0,144.7,91,24.6,219.6,106,18.67,233.5,98,10.51,12.6,8,3.4
4760,CO,61,510, 351-3853, no, no,0,88.1,60,14.98,129.7,108,11.02,169,87,7.61,13.3,4,3.59
4761,SC,103,415, 395-1103, no, yes,30,254.1,75,43.2,200.4,116,17.03,185.9,109,8.37,6.6,2,1.78
4762,NM,20,408, 407-2847, no, no,0,131.5,64,22.36,161.8,124,13.75,158.6,106,7.14,14.8,5,4
4765,ID,96,415, 343-7745, no, no,0,178,140,30.26,294.6,125,25.04,242.2,91,10.9,12,6,3.24
4766,ID,101,510, 410-6499, no, no,0,195.8,105,33.29,184.5,109,15.68,172,128,7.74,11.8,2,3.19
4768,AL,42,415, 394-7129, no, yes,21,125.5,67,21.34,166.7,90,14.17,227.1,97,10.22,11,1,2.97
4769,ME,48,510, 392-2267, no, no,0,200.5,117,34.09,225.3,123,19.15,134,89,6.03,6.7,5,1.81
4770,IL,134,408, 333-6661, no, no,0,205.5,87,34.94,208.9,67,17.76,182.3,69,8.2,5.2,3,1.4
4771,CA,149,415, 378-2996, no, no,0,152.1,116,25.86,164.3,83,13.97,142.8,98,6.43,7.6,3,2.05
4772,AL,120,415, 399-2354, no, no,0,216.5,113,36.81,251.8,91,21.4,164.5,125,7.4,7.3,1,1.97
4773,MI,62,408, 413-6583, no, no,0,119.3,94,20.28,224,81,19.04,156.7,78,7.05,12.1,6,3.27
4774,MT,84,415, 371-1481, no, yes,25,113.9,90,19.36,257,99,21.85,214.5,98,9.65,12.9,8,3.48
4775,NJ,16,510, 351-4786, no, no,0,228.6,130,38.86,208.4,103,17.71,195.3,118,8.79,11.9,7,3.21
4777,KY,78,415, 414-6137, no, no,0,254.1,112,43.2,215.9,80,18.35,267.1,124,12.02,16.3,3,4.4
4778,IN,104,510, 364-5210, no, yes,44,163.2,69,27.74,271.7,107,23.09,175.6,109,7.9,9.9,2,2.67
4779,NY,102,408, 375-2367, no, yes,48,134,83,22.78,234.3,128,19.92,197.3,107,8.88,7.8,4,2.11
4780,DE,74,415, 387-2232, no, yes,38,176,84,29.92,288.2,103,24.5,178.2,86,8.02,14.8,5,4
4782,ND,55,415, 334-9218, no, no,0,180.1,77,30.62,235.5,98,20.02,169.4,104,7.62,11.1,2,3
4784,VA,34,415, 335-1608, no, no,0,210.4,75,35.77,205.1,108,17.43,230.5,129,10.37,12.5,2,3.38
4787,ID,65,408, 339-1089, no, yes,19,259,96,44.03,332.3,106,28.25,130.1,95,5.85,7.5,7,2.03
4789,NY,98,408, 391-1025, no, no,0,136.9,120,23.27,180.6,84,15.35,172.9,94,7.78,11.9,4,3.21
4791,UT,141,510, 415-7128, no, no,0,196.5,104,33.41,175.1,111,14.88,209.6,110,9.43,14.1,4,3.81
4793,SD,69,408, 395-2561, no, yes,33,170.2,113,28.93,192.4,69,16.35,112,108,5.04,13,1,3.51
4794,RI,42,408, 369-2037, no, no,0,191.9,139,32.62,304.2,91,25.86,179.5,91,8.08,11.7,4,3.16
4795,MS,162,415, 376-6510, yes, no,0,172.1,138,29.26,165.9,93,14.1,279,81,12.56,9.2,6,2.48
4796,NC,49,415, 411-3123, no, no,0,189.9,104,32.28,247.4,120,21.03,159.8,113,7.19,10.1,6,2.73
